GEN,CPU,pop1_Generation,pop1_E,pop1_Mu,pop1_Lambda,pop1_Tau,pop1_Sigma,pop1_EvalCount,pop1_DuplicateCount,pop1_CacheCount,pop1_OpUse_replacementMutation,pop1_MAB_replacementMutation,pop1_AvgAge,pop1_AvgIndSize,pop1_Avg_f0,pop1_Avg_f1,pop1_Best_f0,pop1_Best_f1,pop1_Worst_f0,pop1_Worst_f1
96,1791,96,6.68566,36,24,1.00005,0.906023,2332,0,8,24,0.541315,4.94444,163,995,9765.08,995,9767,995,9764
97,1808,97,6.66221,36,24,1.00004,0.914421,2356,0,8,24,0.538419,4.55556,163,995,9765.11,995,9767,995,9764
98,1825,98,6.647,36,24,1.00004,0.921979,2380,0,8,24,0.534112,4.63889,163,995,9765.25,995,9767,995,9764
99,1843,99,6.61762,36,24,1.00003,0.928781,2404,0,8,24,0.532124,4.80556,163,995,9765.28,995,9767,995,9765
100,1860,100,6.62672,36,24,1.00003,0.934903,2428,0,8,24,0.531652,5.25,163,995,9765.39,995,9767,995,9765
101,1877,101,6.63527,36,24,1.00003,0.940412,2452,0,8,24,0.531917,6.08333,163,995,9765.56,995,9767,995,9765
102,1895,102,6.64196,36,24,1.00002,0.945371,2476,0,8,24,0.530908,5.83784,163,995,9765.7,995,9767,995,9765
103,1912,103,6.665,36,24,1.00002,0.949834,2500,0,8,24,0.530313,6,163,995,9765.7,995,9767,995,9765
104,1930,104,6.6691,36,24,1.00002,0.855851,2524,0,8,24,0.528185,6.43243,163,995,9765.76,995,9767,995,9765
105,1947,105,6.67997,36,24,1.00002,0.869266,2548,0,8,24,0.527445,5.51351,163,995,9765.84,995,9767,995,9765
106,1963,106,6.69029,36,24,1.00002,0.869266,2572,0,8,24,0.526654,4.86486,163,995,9765.84,995,9767,995,9765
107,1981,107,6.69633,36,24,1.00002,0.869266,2596,0,8,24,0.527075,5.13514,163,995,9766,995,9767,995,9765
108,1998,108,6.67494,36,24,1.00001,0.881339,2620,0,8,24,0.529741,4.13514,163,995,9766.32,995,9767,995,9766
109,2015,109,6.67177,36,24,1.00001,0.892205,2644,0,8,24,0.530774,4.86111,163,995,9766.42,995,9768,995,9766
110,2032,110,6.66949,36,24,1.00001,0.901985,2668,0,8,24,0.528587,5.30556,163,995,9766.42,995,9768,995,9766
111,2050,111,6.68093,36,24,1.00001,0.910786,2692,0,8,24,0.528696,5.47222,163,995,9766.42,995,9768,995,9766
112,2067,112,6.68717,36,24,1.00001,0.918708,2716,0,8,24,0.530174,5.08333,163,995,9766.53,995,9769,995,9766
113,2084,113,6.70158,36,24,1.00001,0.925837,2740,0,8,24,0.53222,5.52778,163,995,9766.67,995,9769,995,9766
114,2102,114,6.69732,36,24,1.00001,0.932253,2764,0,8,24,0.531719,5.63889,163,995,9766.78,995,9769,995,9766
115,2119,115,6.70148,36,24,1.00001,0.938028,2788,0,8,24,0.529942,5.52778,163,995,9766.83,995,9769,995,9766
116,2136,116,6.70376,36,24,1.00001,0.943225,2812,0,8,24,0.52877,5.41667,163,995,9766.97,995,9769,995,9766
117,2153,117,6.71473,36,24,1.00001,0.947903,2836,0,8,24,0.529125,4.75,163,995,9767.14,995,9769,995,9766
118,2171,118,6.71225,36,24,1.00001,0.952112,2860,0,8,24,0.528462,4.88889,163,995,9767.19,995,9769,995,9766
119,2188,119,6.72178,36,24,1,0.955901,2884,0,8,24,0.524805,5.05556,163,995,9767.11,995,9769,995,9766
120,2206,120,6.73363,36,24,1,0.959311,2908,0,8,24,0.524142,5.47222,163,995,9767.25,995,9769,995,9766
121,2224,121,6.73899,36,24,1,0.96238,2932,0,8,24,0.521183,5.63889,163,995,9767.28,995,9769,995,9766
122,2241,122,6.73187,36,24,1,0.965142,2956,0,8,24,0.52008,5.94595,163,995,9767.35,995,9769,995,9766
123,2260,123,6.73827,36,24,1,0.967628,2980,0,8,24,0.518069,5.56757,163,995,9767.35,995,9769,995,9766
